1.097690310360806052e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.978393645035433792e+02,0.000000000000000000e+00,5.269035528930546661e+02,3.463917473666502929e+02,1.367697491755235433e+02,4.633041906131620635e+01,2.162935373587829417e+02,2.373646336040473557e+02,5.071500211788687125e+02,1.885523403074011526e+02,4.062644901611123487e+02,1.094137931129063475e+02,6.961322691292432410e+02,2.029221244568763609e+02,1.000000000000000000e+03,6.298845634495346530e+02,2.216001840831419258e+02,7.116449405838141047e+02,2.418112543664662155e+02,1.000000000000000000e+03,3.079735465288048886e+02,5.260433554473250695e+01,2.788116061947631579e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.922691560299196567e+01,0.000000000000000000e+00
3.349654334676231997e+02,4.849991543167811301e+02,2.509642333745558744e+02,1.288567371549187328e+02,5.805716490524104074e+02,5.970629710955895462e+02,1.000000000000000000e+03,6.563408419967757368e+00,7.681446943902317344e+02,3.575864584257942624e+02,7.862587322940710237e+02,0.000000000000000000e+00,4.155896746301744997e+02,1.000000000000000000e+03,1.343637187417830035e+02,4.407350449404428900e+02,5.370942484106144832e+01,0.000000000000000000e+00,3.538698610445841268e+02,3.043478909523500420e+02,0.000000000000000000e+00,3.367959594513304751e+02,0.000000000000000000e+00,2.578485416874916609e+02,9.230039873065622942e+02,2.330957908354616563e+02,6.925000122198202916e+02,0.000000000000000000e+00,2.665595863612534231e+02,6.550820329036753265e+01
5.240868633947743547e+02,3.999423875735828915e+02,1.922197555321039317e+02,2.308044742664056912e+02,5.012538596568248863e+02,4.971699888526948143e+02,2.940322831519853821e+02,3.556021490695186458e+02,7.302627393607019712e+02,0.000000000000000000e+00,2.186412948356868924e+01,5.882718407908100744e+01,8.598681644212485935e+02,0.000000000000000000e+00,3.006625978900437985e+02,7.716025508956834074e+02,7.657900091933953490e+01,4.925315703043147550e+02,2.255871910864081826e+02,4.318555668886878607e+02,8.692165596221989290e+02,2.771177101889708183e+02,9.543406935898378833e+02,0.000000000000000000e+00,5.359145682879000105e+02,1.000000000000000000e+03,5.103572976124796696e+02,3.236294119429742295e+02,4.982712907289968598e+02,1.431773286500844620e+02
1.950748608671603108e+02,3.408674983128267399e+01,5.186006634886773554e+02,4.898121876369941674e+01,5.283640358829027264e+02,1.000000000000000000e+03,8.013233445341872141e+01,1.205270245910642188e+02,3.052629744649728991e+02,5.162899707222507004e+02,1.452612655484291793e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,3.452300390103944210e+02,5.896655730028855942e+02,0.000000000000000000e+00,8.837026802731998032e+01,2.875007781193885847e+01,1.000000000000000000e+03,5.926412737713355909e+02,0.000000000000000000e+00,2.146352816254945708e+02,0.000000000000000000e+00,1.485109066645802045e+02,0.000000000000000000e+00,1.994354477906659326e+02,1.583050670871591308e+02,0.000000000000000000e+00,9.830180176170549657e+02
1.707156827695902166e+02,6.921179653910138541e+02,8.142130100519289044e+02,4.225518354096928419e+02,1.077396808455072232e+02,2.847648416239493940e+02,3.651393415962132849e+02,1.182699714435988199e+02,1.000000000000000000e+03,2.817983044440149456e+02,8.158841305591718083e+02,0.000000000000000000e+00,3.827149285384409723e+02,3.791262166104504558e+02,6.947161773288580662e+02,4.847932940725042954e+02,2.493948520935383328e+02,6.044505815863919906e+02,2.744436638061657163e+01,1.000000000000000000e+03,8.037759788435705559e+02,8.481106847777166422e+02,5.435528288763459841e+02,2.815590835385665969e+02,4.266771004609155966e+02,5.251396563531847050e+02,2.315978094448839215e+02,8.551359838052309215e+01,0.000000000000000000e+00,2.190341930811248687e+02
1.883396184544782272e+02,7.967057877775654333e+02,4.031205873767214030e+02,7.358545281745131206e+02,7.019790792881412926e+02,6.624220042713358225e+02,7.066621648768477826e+02,0.000000000000000000e+00,4.973207068278885572e+02,1.000000000000000000e+03,4.194666843357069297e+02,4.140944210746442877e+01,5.890858128374043190e+01,0.000000000000000000e+00,2.247442349291420385e+02,4.298093883882178829e+02,3.954892919371513926e+02,3.166151067314591501e+02,2.064115513297809343e+02,6.518807066406249078e+02,2.373556497527928855e+01,1.601239955960420218e+02,1.000000000000000000e+03,3.511574189571638271e+02,6.353095964139129137e+02,1.355975192249901227e+02,0.000000000000000000e+00,2.830376451484154359e+02,8.314186828176543713e+02,1.438448772569827838e+02
0.000000000000000000e+00,7.936926766966491869e+02,2.621687479108682055e+02,7.314361852106736706e+01,0.000000000000000000e+00,2.102241458266473444e+02,0.000000000000000000e+00,7.239872114479619540e+02,7.288087941810499615e+02,1.000000000000000000e+03,4.201533556560314082e+02,2.926449074678635043e+02,8.048986490928839430e+02,5.232108377540827178e+02,3.419204484578229994e+02,3.330917981865810020e+02,6.321453908294782877e+02,2.179061996191444450e+02,3.701175390308870874e+02,7.796191334177027557e+02,0.000000000000000000e+00,3.195325961801152062e+02,1.326659205246781994e+02,0.000000000000000000e+00,6.554538301975728700e+02,3.775687485625414297e+02,7.800732338098188166e+02,1.200730053215900739e+01,7.808656865115765413e+02,2.756135095009635165e+02
5.170280880176824212e+02,4.790391496914789968e+02,6.362800933153167762e+02,0.000000000000000000e+00,4.684683003420033174e+02,8.567740389282566866e+02,9.029555439001482000e+02,4.611883193790564519e+02,1.471855921697517715e+02,3.925186764502689130e+02,4.647941129217541061e+02,0.000000000000000000e+00,3.063647435686380618e+02,2.977136043053954495e+01,7.463799781793903776e+02,7.740921740070870101e+02,9.575861863626789727e+01,5.514699576508739938e+02,0.000000000000000000e+00,6.591516635491637999e+02,4.299557973600234817e+01,1.000000000000000000e+03,3.207717275721539636e+02,2.308924266399916689e+02,0.000000000000000000e+00,5.540661730903734679e+02,0.000000000000000000e+00,3.990218521355031953e+02,5.198767866454072646e+02,0.000000000000000000e+00
7.326598243570660998e+02,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.387734995862933829e+02,0.000000000000000000e+00,1.638458962733596707e+02,3.728920372905395197e+02,8.644043970905249807e+02,8.127842808359429227e+02,3.065609645670173222e+01,1.156187049242925582e+02,4.449148939946661585e+02,9.177451836429220293e+02,7.339320588271201018e+01,5.662298343499190878e+02,2.084732844375296281e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.287081064600192803e+02,0.000000000000000000e+00,4.011449567527889712e+02,8.193644590497949594e+02,3.839927472357967986e+02,0.000000000000000000e+00,1.906297657603806783e+02,5.568679134312556016e+02,0.000000000000000000e+00,3.143623195023330936e+02,1.236313591402046086e+02
4.378619172889889342e+02,0.000000000000000000e+00,7.476932179765525461e+02,4.378771716866805264e+02,8.624840585347419619e+02,1.672145829945031323e+02,3.217908477113188610e+02,2.481828007207267319e+02,2.169756143455365134e+02,2.881709345167402603e+02,4.391260405474075696e+02,4.422125882701593014e+02,2.002497517456299647e+02,2.433503293529252574e+02,3.103793637231995604e+02,1.000000000000000000e+03,9.546120143375856060e+02,3.467983075439574350e+02,0.000000000000000000e+00,2.681786128341299218e+02,6.833896528321622554e+02,5.135761034762385862e+02,5.162438205955552348e+02,4.240981375104942117e+02,1.810952760551718370e+02,9.363588594768017401e+02,5.876545038348718890e+02,9.520821075332776218e+01,5.672445469581695079e+02,2.907947013158749314e+02
1.274999443382014874e+02,4.306672456672521321e+01,2.077075738723262930e+02,3.516498228429518349e+02,6.818403345109885549e+01,1.649037650344360202e+02,3.396099322267618277e+02,0.000000000000000000e+00,6.396882406626332340e+02,3.436955421548055938e+02,2.838286680653488929e+02,0.000000000000000000e+00,6.511203612611943754e+02,6.717961978485684540e+02,3.547262044090909967e+02,4.333669270068331230e+02,5.884468948658967520e+02,6.763068607192385571e+02,3.193941669885880970e+02,5.113192217909245301e+02,4.309393138806004231e+02,4.875661086815691760e+02,0.000000000000000000e+00,4.845664010477088368e+02,2.004320850578986892e+02,2.800088538911030014e+02,1.000000000000000000e+03,1.098863097447380426e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.311748315994513518e+02,4.799455084617579814e+02,0.000000000000000000e+00,2.266982487204433028e+02,0.000000000000000000e+00,4.042720872413165125e+02,6.536483892539666840e+02,6.912311409852222823e+02,1.000000000000000000e+03,6.745127362931411881e+02,8.329230786898905308e+02,0.000000000000000000e+00,4.610630988359509388e+02,2.711168501348279847e+01,0.000000000000000000e+00,5.884778840579303960e+02,1.372764538590078018e+02,0.000000000000000000e+00,7.912944175505605244e+02,6.269655622826139734e+02,2.641628306020340915e+02,6.099097046239872952e+02,0.000000000000000000e+00,8.569057650649875768e+01,1.000000000000000000e+03,0.000000000000000000e+00,4.527054881210078747e+02,2.551414209040082426e+02,4.192051747750065260e+02,2.741809121180613147e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.838633427402729694e+02,1.102004391860512840e+02,3.840630516990636352e+02,8.699764197910744770e+02,2.929298589992227164e+01,8.567923422406643112e+02,2.952049661987362015e+02,1.000000000000000000e+03,4.793387602886859327e+02,4.265101139270422550e+02,0.000000000000000000e+00,9.801613724304612560e+02,1.093369687410061886e+02,5.222060820181309282e+02,0.000000000000000000e+00,5.559564546198832886e+02,6.571879448885982811e+01,1.000000000000000000e+03,6.608857164782688187e+01,8.963866178912373073e+01,0.000000000000000000e+00,2.648615455133239749e+01,5.281935629255378899e+02,2.138225694509244477e+02,0.000000000000000000e+00,1.495592338092886280e+02,3.837608466350313847e+02,4.381382996959899856e+00
0.000000000000000000e+00,8.800476319728620638e+02,5.182683369132649887e+02,3.230274643998360489e+02,8.605053157664910941e+02,7.077911537679983667e+01,5.012661553753036401e+02,3.840569455309219506e+02,6.811279308213097465e+02,3.204721553940503895e+02,2.343875917685216450e+02,3.507914419482783615e+02,4.426831975021750054e+01,1.000000000000000000e+03,1.091952385749011114e+02,9.440726081176273965e+01,0.000000000000000000e+00,1.000000000000000000e+03,2.852487068028065096e+02,1.962142784671830213e+02,1.870822008251347484e+02,0.000000000000000000e+00,1.000000000000000000e+03,4.658943612765148714e+02,5.103533343301997434e+02,2.250606982786897277e+02,1.603253569678751944e+01,8.847938414695599931e+02,2.768701354168439366e+02,1.568604927223371988e+02
2.189946663488033494e+02,1.102127384380820985e+02,2.998798713207248170e+02,4.057031456884569707e+02,4.674085184092741656e+02,7.356675026377499762e+02,1.000000000000000000e+03,7.291479156920625826e+01,9.973357383962552092e+01,9.861175231085653650e+02,4.426554560291302209e+02,1.762791655658096772e+02,1.397258774364042324e+02,3.786131403978434946e+02,5.547385882548439895e+02,7.573095799508810444e+01,2.114412744135245248e+02,2.617771188852869955e+02,6.056032390741552263e+02,6.550685696507248394e+02,3.664098860799987278e+01,2.104461708037335939e+02,4.687497909280917838e+02,7.217733649071129776e+02,9.458744826796405505e+02,0.000000000000000000e+00,1.865236276524096297e+02,3.457291827272175624e+02,4.378637481305588040e+02,7.348818922073442650e+01
0.000000000000000000e+00,5.419989127298458698e+02,5.609059178993371688e+02,1.942542530046418392e+02,1.742726634137175665e+02,3.083920655623672360e+02,6.339677777506267375e+02,2.104551531046424202e+02,1.000000000000000000e+03,0.000000000000000000e+00,7.452131532802599168e+02,0.000000000000000000e+00,2.401419936829310586e+01,2.923386670303343067e+02,1.498656652453958600e+02,4.849440747555874509e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.787703259360949346e+02,3.123424782045193524e+02,0.000000000000000000e+00,7.622612283265311817e+00,9.956678340543247714e+02,8.938374272188311807e+02,8.739632825574001345e+02,5.157907227678795152e+02,0.000000000000000000e+00,1.891285667611360850e+02,1.641998623738713547e+02,0.000000000000000000e+00
1.184871805630985193e+02,5.319339656936328993e+02,1.000000000000000000e+03,4.833304985502855970e+02,1.541892555989005018e+02,1.497825086497322502e+02,8.340334822432183728e+02,0.000000000000000000e+00,5.683315773722940776e+02,0.000000000000000000e+00,7.949562902343208179e+02,4.318154738515520421e+02,1.000000000000000000e+03,5.005089679740543147e+02,3.887253278172422029e+02,9.347788038071727215e+02,1.545971827715690949e+02,6.899665969232307816e+02,4.813174950408517816e+01,4.251292413142742248e+02,3.131382315796830085e+02,1.372840592901912089e+02,7.960430989122883148e+02,2.839744749459023865e+01,5.969263820566977756e+02,4.793124138335022053e+02,4.398501717104161912e+02,4.314506643787910889e+01,6.276646578700704140e+02,2.082167741953033726e+02
3.244952632889693405e+02,0.000000000000000000e+00,6.826160853190734201e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,6.266800640794670016e+02,0.000000000000000000e+00,1.000000000000000000e+03,2.046379273935777405e+02,3.612780457508992527e+02,1.781284133912210166e+02,5.572532692409589572e+02,1.000000000000000000e+03,5.200847896833647610e+02,0.000000000000000000e+00,1.838041383216207691e+02,3.108439372147129234e+02,5.603235245523782169e+02,2.587291971523542315e+02,0.000000000000000000e+00,5.889040906915879532e+02,0.000000000000000000e+00,2.342148189723955625e+02,0.000000000000000000e+00,1.970655601533599963e+02,3.382871167755320130e+01,8.664098622724413872e+02,5.182265915813449055e+02,0.000000000000000000e+00
4.362082006720497702e+02,7.206084557874485199e+02,0.000000000000000000e+00,1.421372755176194289e+02,7.146220112599985441e+01,0.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,2.479883823822167130e+02,3.834180113445852385e+02,5.624687573723704190e+02,6.912963566349121720e+02,4.058729557932715579e+02,3.032679471953829307e+02,6.820529225459063127e+01,0.000000000000000000e+00,2.108335789052887321e+02,6.699908304468468145e+01,0.000000000000000000e+00,7.675182436339417791e+02,5.204292558203803765e+02,9.441544546655578074e+00,1.000000000000000000e+03,0.000000000000000000e+00,2.127704123740483055e+02,1.582277577820212500e+01,0.000000000000000000e+00,7.220701523103547288e+02,2.472390023773785117e+02,1.000000000000000000e+03
3.743685380130777958e+02,6.974172545849869493e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.386697229661394886e+02,6.404888562002569188e+02,2.703246053377264388e+02,1.000000000000000000e+03,6.558988789936511239e+02,6.569467861492246357e+02,0.000000000000000000e+00,9.040876720738239101e+02,2.439710354151570186e+02,6.002023175553343890e+02,3.845670028218644347e+02,4.863210140385029376e+02,5.076114705487550509e+02,2.809154981468498136e+01,5.161453123280423370e+02,1.363383886124697142e+01,3.468676494915202966e+02,1.538632778637044396e+02,3.822146433346223944e+02,1.588776521099358376e+02,5.780419199158800438e+02,1.551956764772511974e+02,8.878108559757683906e+02,5.345851728591809433e+02,2.191960762133867320e+02
0.000000000000000000e+00,1.000000000000000000e+03,4.487028020241530726e+02,3.743897168552079506e+02,4.354429639380837216e+02,1.571461688943571744e+02,7.618988028478912611e+02,0.000000000000000000e+00,5.176853192491796563e+02,5.713403052325803628e+02,4.438911577975489422e+02,5.266539269664425547e+02,0.000000000000000000e+00,1.000000000000000000e+03,2.534508165069449035e+02,0.000000000000000000e+00,3.314648286479636567e+02,1.000000000000000000e+03,3.735753241052382236e+02,8.404275061100071298e+01,2.715200798910765343e+02,0.000000000000000000e+00,7.453008935512773405e+02,1.204040991218552534e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,9.841548193963518543e+01,4.069886755485931076e+02
0.000000000000000000e+00,1.964334973847332719e+02,1.184394707972517153e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.956202537416049267e+02,7.931009867491994783e+02,3.564452668403042139e+02,1.000000000000000000e+03,6.315314329183889868e+02,4.022055120912146435e+02,4.089228899114741580e+02,2.865414506107109105e+02,9.732901741130879145e+02,1.000000000000000000e+03,0.000000000000000000e+00,2.956743728671967801e+02,7.748974143014961555e+02,1.731342727942204363e+02,5.138885149754574968e+02,2.167876951791637339e+02,1.425700983511006825e+02,3.681498460837443645e+02,3.868950801951316976e+01,0.000000000000000000e+00,4.491728669397511453e+02,0.000000000000000000e+00,7.092012575191143924e+02,1.398047757238370536e+01,1.239611145922873163e+02
4.809090316830040592e+02,2.514571497744983617e+02,5.672952589675758190e+02,5.875168051974100081e+01,7.075371071027999506e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.494055090867934723e+02,1.000000000000000000e+03,2.391773202040741069e+02,1.594495620955101458e+02,4.479805139510763752e+02,4.420894889506120649e+02,7.316433144707057181e+02,1.000000000000000000e+03,9.759432675857218555e+02,6.763605151013529166e+02,1.454622347807930964e+02,2.681786128341299218e+02,0.000000000000000000e+00,2.232400037928488246e+02,1.000000000000000000e+03,6.075841414536822640e+02,0.000000000000000000e+00,6.593257729316150062e+02,6.203330564916830099e+02,2.782750891677808909e+02,0.000000000000000000e+00,7.934480729016609075e+02
1.108260858725108022e+02,6.416162245833575071e+02,1.000000000000000000e+03,5.460490791352248152e+02,1.077396808455072232e+02,1.920548442552755830e+02,1.858232974526210342e+02,8.347055267098502327e+02,7.449724382399062961e+02,1.808206243257440633e+02,7.117702086324435413e+02,0.000000000000000000e+00,3.205158947418408388e+02,2.313645934925035021e+02,3.796670046356574630e+02,9.847932940725042954e+02,2.328809881695160584e+02,8.436972195028315582e+02,3.301189213664029012e+02,7.828279410229603172e+02,7.072798779724090537e+02,5.857796652783617901e+02,7.024089553439987412e+02,0.000000000000000000e+00,4.486437988372758241e+02,3.011737541860410943e+02,5.071024305021728651e+01,1.114889880640276090e+02,0.000000000000000000e+00,6.380740125772376814e+02
1.000000000000000000e+03,0.000000000000000000e+00,4.705002720335849631e+01,1.014333679358550313e+02,6.428590201067925136e+02,1.000000000000000000e+03,0.000000000000000000e+00,2.973384727703643193e+02,8.249282942594377346e+02,8.750493434383821523e+02,4.006382154933841662e+02,4.991694889902870500e+02,3.278749901956541066e+02,8.058546179892898635e+02,4.908852412599384252e+02,4.314796996515840419e+02,6.181516667496910600e+01,5.173955593177286119e+02,8.825277907650672660e-01,8.030207766804312541e+01,8.321533420047763911e+02,1.187142880043640503e+01,4.102507674236810544e+02,6.446053599885869971e+02,6.258021189121619727e+02,4.147254782114856653e+02,0.000000000000000000e+00,2.505481585954115076e+02,1.506413677093376293e+02,7.584578861799843708e+02
8.331244522502788641e+02,8.701400609156025894e+02,6.031333832873631309e+02,1.204625088625617053e+02,7.420204804157347098e+02,1.556129158940617572e+02,1.000000000000000000e+03,5.703022693994347492e+01,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.648764198084542443e+02,6.561397647658807273e+02,2.006939894907952464e+02,8.240026645371457334e+02,0.000000000000000000e+00,9.988974046265428797e+01,1.253432668411896316e+02,7.455414707584129701e+02,0.000000000000000000e+00,3.054712291842678269e+02,1.000000000000000000e+03,3.839927472357967986e+02,4.217640263401332845e+01,8.582912424745326234e+02,1.668312965263462218e+02,0.000000000000000000e+00,1.796663781030355267e+02,4.858246043897228219e+02
2.157817601195533825e+02,4.136007339543937178e+00,7.843637846016844151e+02,1.202910137266428592e+02,1.803857998384771122e+02,9.025612357144902944e+02,7.935472659981265906e+02,6.706610172087009687e+02,2.318708480813006929e+02,5.204381183239424900e+02,9.154578503488819479e+02,0.000000000000000000e+00,1.571103003983473911e+02,0.000000000000000000e+00,1.230131487162876454e+02,6.984412349146693941e+02,0.000000000000000000e+00,5.036916286292427003e+02,4.033157073523398140e+01,2.297151952969322792e+02,0.000000000000000000e+00,1.886181228647885746e+02,0.000000000000000000e+00,9.007214587262561167e+01,2.156206203791953726e+02,5.655365968696545451e+02,0.000000000000000000e+00,4.108455000681072988e+02,3.901650657553292376e+02,6.983805932106311047e+02
1.373683272005392269e+02,0.000000000000000000e+00,1.293579042573624633e+02,6.517932645384632906e+02,1.000000000000000000e+03,3.505335329884502471e+01,3.864089247490981620e+02,2.565404593744075328e+02,0.000000000000000000e+00,7.128070423851543183e+02,4.760961574639454739e+02,5.568882291037573395e+02,2.545802790489030940e+02,1.429476217730004350e+02,9.109808254490176296e+02,5.702066802345613041e+02,4.196321684815507069e+02,6.506924056071698033e+02,9.183895155243234285e+02,7.784748502352840660e+00,2.064950068091035291e+02,8.961258191680781238e+01,2.577523539545077256e+02,2.302834703548763287e+02,0.000000000000000000e+00,2.266567445437432866e+02,1.332730793956541788e+02,3.122356529122658912e+02,8.235113148530668923e+02,4.611113242180666134e+02
