1.000713121800010413e+03
8.395424660878270515e+02
1.237157751162072600e+03
1.237590141813559967e+03
1.159115489048039308e+03
5.061795573467243230e+02
1.239199398313048732e+03
1.236668431448388219e+03
8.199678956560765073e+02
7.041090575095440727e+02
1.237302054893665627e+03
1.236892205170923262e+03
1.266586204931956672e+03
1.238955377083282656e+03
5.110360402465230436e+02
1.105115663505439443e+03
1.132678252098969097e+03
1.258471569664503477e+03
1.277192567776553915e+03
1.237513353747459405e+03
6.851428014923712908e+02
1.150697060661531395e+03
1.185003244292671297e+03
1.236851975283645515e+03
1.156253021137981705e+03
1.237607698654730484e+03
1.236931327086564124e+03
1.154383020747247429e+03
1.236824524483867208e+03
1.105178053574669320e+03
