5.335617607123448579e+03
5.406979984213534408e+03
5.296849319742977968e+03
5.590838511266649220e+03
5.385821496713622764e+03
8.298905739478792384e+03
6.977701358120340956e+03
7.855454902721531653e+03
5.254535999186972731e+03
5.303896614208519168e+03
1.123908898305759612e+04
5.799813647336223767e+03
5.266078539782008193e+03
5.254241231098063508e+03
7.889256065174492505e+03
6.146335268110680772e+03
5.334264581728186386e+03
6.301054653632696500e+03
5.272948880466226001e+03
7.553099898216773909e+03
6.014896633395942445e+03
5.361864690785475432e+03
6.072157787005444334e+03
7.872990095166895117e+03
5.370448941013123658e+03
5.579567687013893192e+03
8.010043412036498012e+03
1.329441663825705473e+04
9.580118459882574825e+03
5.496961947919586237e+03
